No,Latitude,Longitude,Peso
1728469626,2.8271622,-60.6972653,0
1728469631,2.8399395,-60.7094556,0
1728469664,2.8338562,-60.7072611,0
1728469674,2.8403468,-60.7074313,0
1728469675,2.8371078,-60.7016968,0
1728469711,2.8372733,-60.712373,0
1728469720,2.8403139,-60.7100116,0
1728469726,2.8271095,-60.69739,0
1728491988,2.8683423,-60.7078944,0
1728492048,2.867447,-60.7142449,0
1732502264,2.7991303,-60.7079115,0
1732502266,2.8086356,-60.7204528,0
1732502269,2.8313924,-60.7420979,0
1768618453,2.8316511,-60.6930655,0
1768622680,2.8317847,-60.6978822,0
1895579704,2.8009548,-60.7449747,0
1895579705,2.8030732,-60.7076344,0
1895579706,2.8033443,-60.708507,0
1895579707,2.8036102,-60.7093561,0
1895579709,2.8047725,-60.7127578,0
1895579710,2.8054022,-60.7152635,0
1895579715,2.8084797,-60.6953461,0
1895579726,2.8234326,-60.6897566,0
1895579733,2.8402064,-60.673711,0
1895579741,2.8603879,-60.6551009,0
1912202225,2.827894,-60.6617637,0
1912202230,2.8556359,-60.6376796,0
1912202232,2.8289271,-60.6608747,0
1912202234,2.824167,-60.6601185,0
1912202243,2.8280195,-60.659934,0
1912202250,2.8267664,-60.6585083,0
1912202251,2.8283635,-60.6613557,0
1912202252,2.8263145,-60.6614453,0
1912202286,2.8470256,-60.6469396,0
1912882638,2.8262127,-60.732218,0
1912882649,2.8300513,-60.7353009,0
1912882655,2.826814,-60.7101623,0
1912882664,2.8296617,-60.735114,0
1912882678,2.8200311,-60.733851,0
1912882683,2.8251571,-60.7103017,0
1912882684,2.8210932,-60.7342042,0
1920873491,2.8337995,-60.6964653,0
1920873506,2.8344111,-60.6968098,0
1920873521,2.8399351,-60.714181,0
1920873528,2.8392756,-60.7152198,0
1920873538,2.8386007,-60.7145094,0
1920873543,2.8391764,-60.7152494,0
1920873547,2.8337627,-60.6961554,0
1920873549,2.8391593,-60.7136684,0
1920873573,2.8341314,-60.6965737,0
1925329852,2.8174589,-60.6797532,0
1925329911,2.8255222,-60.6605531,0
1925329916,2.8192437,-60.6802754,0
1925415284,2.835157,-60.7100509,0
1925415285,2.8290295,-60.6995894,0
1925415286,2.8347762,-60.7107483,0
1925415289,2.8343748,-60.7115167,0
1925415290,2.8370436,-60.717773,0
1925415292,2.8292952,-60.6987305,0
1925415293,2.8363652,-60.7079928,0
1925415294,2.8355078,-60.7093812,0
1925415296,2.8359272,-60.7086458,0
1925423331,2.8240445,-60.7212453,0
1925423332,2.8235431,-60.7131053,0
1925423335,2.8230254,-60.7054662,0
1934377588,2.8275365,-60.7088512,0
1934377592,2.8311881,-60.7100659,0
1934377604,2.8312855,-60.7104933,0
1934377606,2.831936,-60.7065527,0
1934377625,2.8310307,-60.7093133,0
1934395407,2.8338504,-60.7257399,0
1934395408,2.8318219,-60.7276643,0
1934395409,2.8319776,-60.7285737,0
1934395444,2.8323588,-60.7275024,0
1934395456,2.8352605,-60.7273072,0
1934395464,2.8323659,-60.7276247,0
1934395465,2.8321324,-60.7275134,0
1934395468,2.8321494,-60.7276419,0
2103387200,2.8050676,-60.746954,0
2103387209,2.8051497,-60.7458145,0
2103387213,2.8051798,-60.7452067,0
2103399519,2.8195883,-60.7456747,0
2103399522,2.8115238,-60.7424726,0
2171726897,2.8035887,-60.6849271,0
2171726899,2.8046334,-60.6869268,0
2171726902,2.8047137,-60.6868566,0
2171726903,2.8047102,-60.6870731,0
2171726904,2.8050765,-60.7024295,0
2171726908,2.8094759,-60.7126488,0
2171726909,2.8107079,-60.7109835,0
2171726914,2.8282098,-60.7331836,0
2171726920,2.840189,-60.651075,0
2171726921,2.8461225,-60.6668385,0
2171726922,2.8462742,-60.6666727,0
2297350427,2.8461588,-60.6628157,0
2297350430,2.8462657,-60.662863,0
2297350438,2.8463145,-60.6627831,0
2297350458,2.8437879,-60.6671433,0
2318492319,2.8342168,-60.6919908,0
2318492326,2.8345479,-60.6917124,0
2318492331,2.8344092,-60.6916317,0
2318492332,2.8326335,-60.6917001,0
2318492336,2.834352,-60.6920558,0
2318492344,2.8339353,-60.6922787,0
2328046409,2.8180878,-60.6799321,0
2328046410,2.8180497,-60.6800289,0
2328046411,2.8182331,-60.6799852,0
2328046412,2.8181921,-60.6800802,0
2336115437,2.8318944,-60.6931876,0
2339290181,2.8172457,-60.7337551,0
2339290183,2.817346,-60.7323086,0
2352344906,2.7930227,-60.721622,0
2352344930,2.7932129,-60.7179835,0
2352372683,2.794445,-60.7053087,0
2352372684,2.791703,-60.7060884,0
2352372687,2.7953005,-60.7031771,0
2352372689,2.79256,-60.7091111,0
2352372690,2.7963152,-60.7054816,0
2352372692,2.7919551,-60.6948172,0
2352372693,2.797128,-60.7058824,0
2352372694,2.8037267,-60.6820111,0
2352372695,2.80286,-60.6810522,0
2352372700,2.7923556,-60.7059095,0
2352372703,2.7951237,-60.7051138,0
2352372705,2.8027197,-60.6828838,0
2352372708,2.7937414,-60.7055111,0
2352372713,2.7925954,-60.7039489,0
2352372717,2.7967486,-60.7046467,0
2352372719,2.7946061,-60.7033844,0
2352372725,2.7958099,-60.7049165,0
2352372732,2.7965042,-60.7060798,0
2352372734,2.7935076,-60.7047092,0
2352372737,2.7929769,-60.7064188,0
2352372738,2.7948374,-60.7065851,0
2352372742,2.8021039,-60.6817381,0
2352372743,2.7946505,-60.7059546,0
2352372744,2.7955115,-60.7038884,0
2352372746,2.7976792,-60.7032664,0
2352372750,2.793174,-60.7070681,0
2352372752,2.7997335,-60.71207,0
2352372779,2.7961211,-60.7048271,0
2352372780,2.793426,-60.7079646,0
2352372781,2.7927864,-60.7057856,0
2352372787,2.793893,-60.7036047,0
2352372788,2.7919607,-60.6949059,0
2352372792,2.8058065,-60.6893941,0
2352372793,2.7977495,-60.7057053,0
2352372798,2.7918426,-60.7041621,0
2352372800,2.8004597,-60.7118138,0
2352372803,2.7967978,-60.7070405,0
2352372804,2.792108,-60.6947651,0
2352372805,2.7973633,-60.70447,0
2352711949,2.8393731,-60.7114571,0
2352712104,2.8398564,-60.7114948,0
2352727431,2.8171873,-60.6706285,0
2352727433,2.8172224,-60.6704075,0
2352730449,2.8180217,-60.7285608,0
2352730450,2.8175916,-60.7286125,0
2352731906,2.8240156,-60.7282141,0
2352731908,2.8240223,-60.7280971,0
2353602462,2.8177821,-60.6938875,0
2353602519,2.8314516,-60.6838592,0
2353602573,2.8292506,-60.6813731,0
2371857112,2.8322674,-60.6879525,0
2371857128,2.8313669,-60.6899142,0
2371857132,2.8322862,-60.6882563,0
2371857133,2.8312166,-60.6898782,0
2371857146,2.8324247,-60.6879893,0
2371857162,2.8301306,-60.6806088,0
2371857168,2.8300619,-60.6805206,0
2371857169,2.8321488,-60.6881755,0
2446435751,2.8220505,-60.7129909,0
2446435859,2.8205446,-60.7129533,0
2446471469,2.8196833,-60.7342142,0
2537929714,2.8341255,-60.6960595,0
2617828591,2.8305958,-60.6974767,0
2617828595,2.8308836,-60.697524,0
2660045936,2.839648,-60.7112688,0
2660045950,2.8397303,-60.7113969,0
2660062198,2.8024201,-60.6892019,0
3181068337,2.8038044,-60.7244973,0
3181068339,2.7969501,-60.7272104,0
3181068340,2.8026986,-60.7263748,0
3181068341,2.7996345,-60.7280378,0
3181068342,2.7970091,-60.7250203,0
3181068343,2.799416,-60.7272925,0
3181068344,2.7983085,-60.727626,0
3181068346,2.8038427,-60.7253032,0
3181068347,2.8024877,-60.7256868,0
3181068348,2.7992225,-60.7266481,0
3181068349,2.7970975,-60.727256,0
3181076176,2.8011001,-60.705471,0
3181076177,2.8008662,-60.7047281,0
3181076178,2.8013906,-60.7053839,0
3181076181,2.8028573,-60.7049375,0
3182669289,2.8214679,-60.6804665,0
3182669293,2.8175044,-60.6796495,0
3182669294,2.8164084,-60.6790096,0
3182669296,2.8151882,-60.6778701,0
3182669297,2.814539,-60.677094,1
3182669298,2.8138513,-60.675973,0
3182669299,2.8147355,-60.6750479,0
3182669300,2.8138367,-60.6740551,0
3182669301,2.8130038,-60.6730605,0
3182669303,2.8121949,-60.6707096,0
3182706424,2.8379256,-60.6686507,0
3182709571,2.8435998,-60.6673035,0
3182709573,2.831596,-60.6701544,0
3182709574,2.8286273,-60.6708443,0
3182709575,2.8284275,-60.6701285,0
3182709576,2.8280198,-60.6691886,0
3182709577,2.8276449,-60.6685487,0
3182719692,2.8350682,-60.6715738,0
3182719693,2.8334051,-60.6718283,0
3182762361,2.8105087,-60.6752244,0
3183000295,2.7997745,-60.6963917,0
3183663963,2.7925717,-60.7154051,0
3183663964,2.7924211,-60.7149708,0
3196241923,2.8400653,-60.706976,0
3228086028,2.8051865,-60.745106,0
3228086030,2.8054885,-60.7391483,0
3277407763,2.8369939,-60.7129704,0
3281028220,2.8074715,-60.7151268,0
3388610123,2.8056132,-60.7369393,0
3405805247,2.8319402,-60.710454,0
3430546062,2.7983083,-60.7417263,0
3430546063,2.7983727,-60.7402512,0
3430546064,2.7990084,-60.7258799,0
3430546065,2.7991952,-60.7265505,0
3430546066,2.802258,-60.7249425,0
3430546067,2.8024629,-60.7255997,0
3430585003,2.8133874,-60.744076,0
3430640518,2.8507911,-60.6442594,0
3430640523,2.8493909,-60.6460814,0
3430640524,2.8483678,-60.6449211,0
3430640526,2.8495747,-60.6444958,0
3430640529,2.8514962,-60.6450529,0
3430640530,2.8481174,-60.6480406,0
3430640531,2.8492559,-60.6470834,0
3430640532,2.8504043,-60.6460606,0
3430640878,2.84851,-60.6439745,0
3440909640,2.7929134,-60.716517,0
3440909646,2.7921307,-60.7221017,0
3497101861,2.8119961,-60.704378,0
3510422942,2.8237644,-60.6963337,0
3510422943,2.8237613,-60.6961664,0
3526519538,2.8609266,-60.6509115,0
3531679333,2.8146939,-60.6886721,0
3531697511,2.8320076,-60.7132722,0
3531697514,2.833999,-60.7136276,0
3589901739,2.8258843,-60.6787603,0
3589901740,2.8264013,-60.6782966,2
3589912249,2.8211891,-60.6712729,0
3589950162,2.8212539,-60.6693357,0
3589958313,2.8234132,-60.6732302,0
3589958314,2.8232198,-60.6738256,0
3589958315,2.8228268,-60.6743341,0
3589958317,2.8223518,-60.6747494,0
3589971250,2.8204487,-60.6737269,0
3589971251,2.8202607,-60.6735774,0
3589971252,2.8192005,-60.6744277,1
3589971254,2.8200054,-60.6749878,0
3589971260,2.8259474,-60.6788496,0
3589971261,2.8264685,-60.6783754,0
3589994396,2.8285795,-60.6818011,0
3589994397,2.8290908,-60.6813622,0
3589994400,2.8286657,-60.681903,0
3589994401,2.8291769,-60.6814417,0
3589994402,2.8333178,-60.6861389,0
3589994403,2.8329705,-60.6867384,0
3589994404,2.8334196,-60.6862521,0
3589994405,2.8330611,-60.6868544,0
3613226955,2.803538,-60.6848329,0
3613226956,2.8036222,-60.6847597,0
3629224628,2.8412493,-60.6593824,0
3629224629,2.8413065,-60.6600854,0
3629224630,2.8402057,-60.6594342,0
3629224633,2.8399143,-60.6601478,0
3648081932,2.8220394,-60.6722968,2
3648084755,2.8195277,-60.6727815,0
3648084757,2.8210597,-60.6738591,0
3648084758,2.8221197,-60.6729105,0
3648084759,2.821787,-60.67193,0
3648084760,2.8200914,-60.6734216,0
3648084761,2.8207775,-60.6738501,0
3648084762,2.8215012,-60.673761,1
3648084763,2.821956,-60.673341,0
3648084764,2.8221171,-60.6725688,0
3648084765,2.8219117,-60.6720744,0
3648084767,2.8189977,-60.671329,0
3648084770,2.8198327,-60.6706148,0
3648084771,2.8207848,-60.6707956,0
3648084776,2.8190943,-60.6707723,0
3662376026,2.8450434,-60.6487053,0
3662377930,2.8462144,-60.6476707,0
3662377931,2.8470315,-60.6485605,0
3662377932,2.8478407,-60.6478545,0
3662377933,2.8466972,-60.6488559,0
3662398249,2.8450462,-60.6470035,0
3662398250,2.8464833,-60.6486181,0
3662398251,2.8456079,-60.649359,0
3662398252,2.8470557,-60.6492803,0
3662398253,2.8461864,-60.6500215,0
3662438008,2.8473997,-60.6472085,0
3662438016,2.8469867,-60.6467497,0
3662438561,2.8489029,-60.6444289,0
3662438563,2.8490524,-60.6443543,0
3662476583,2.8362966,-60.6559048,0
3662488531,2.8356464,-60.65517,0
3662488532,2.8360341,-60.6556111,0
3662488533,2.8351446,-60.6582115,0
3663945704,2.8219339,-60.6620354,0
3663945706,2.8226604,-60.6614627,0
3664587729,2.806844,-60.7040878,0
3664587730,2.8035559,-60.7050859,0
3666026353,2.8396207,-60.6709542,0
3668787264,2.8034155,-60.7036258,0
3670607906,2.8041547,-60.7049102,0
3670607907,2.8038747,-60.7039412,0
3706813539,2.8317058,-60.6790922,0
3706813540,2.8305692,-60.6782199,0
3706876744,2.8279355,-60.6788557,0
3706876745,2.8285393,-60.6792712,0
3706984472,2.8289914,-60.6686812,0
3706984473,2.829856,-60.6682391,0
3706984475,2.8285299,-60.66778,0
3707159532,2.816901,-60.6771587,0
3707159533,2.816543,-60.6775216,0
3707297018,2.8245635,-60.679609,0
3708013892,2.8360217,-60.6671318,0
3708013894,2.8367388,-60.6670131,0
3708016334,2.8446092,-60.6656516,0
3708016335,2.8437331,-60.665604,0
3708261290,2.8570053,-60.6676945,0
3708269068,2.8584426,-60.6693093,0
3708517242,2.8533614,-60.6564272,0
3708657936,2.8485622,-60.6582277,0
3708657949,2.8458356,-60.6593255,0
3709346536,2.8014958,-60.6779065,0
3709845903,2.8139323,-60.6757546,0
3709845906,2.8137123,-60.6753466,0
3710851084,2.8207633,-60.679536,0
3710970919,2.8225746,-60.6804266,0
3710970920,2.8214756,-60.680559,3
3710970921,2.8215434,-60.6817031,0
3710994695,2.8188107,-60.6840137,0
3712962526,2.821346,-60.6876427,0
3712962529,2.8211494,-60.6870221,0
3714311037,2.8232946,-60.6897647,0
3714311038,2.8234425,-60.6899177,0
3714311039,2.8228399,-60.689937,0
3714328148,2.8240321,-60.6911481,0
3714340858,2.8241401,-60.693045,0
3718928703,2.8084885,-60.6874103,0
3718928704,2.8074082,-60.6883816,0
3719106690,2.8309298,-60.6844458,0
3720131780,2.8605052,-60.6575141,0
3720142464,2.8628948,-60.6542284,0
3720350113,2.8640042,-60.6590869,0
3720385474,2.8596941,-60.6682031,0
3720385475,2.858381,-60.6693572,0
3720385476,2.8595999,-60.6681012,0
3720385477,2.8583609,-60.6692314,0
3720385478,2.8582962,-60.6693108,0
3720437729,2.8654961,-60.6654377,0
3720437730,2.8654197,-60.6653559,0
3720437731,2.8648693,-60.6646241,0
3720446429,2.8647074,-60.6622343,0
3720446430,2.8643575,-60.6638593,0
3720557885,2.8617395,-60.6711721,0
3720557886,2.8620724,-60.6708942,0
3720557887,2.8621368,-60.6708274,0
3720557888,2.8632719,-60.6698358,0
3720557889,2.8643947,-60.6688344,0
3720557890,2.8655012,-60.6678772,0
3720557891,2.8655836,-60.6678025,0
3720761334,2.8499645,-60.6640299,0
3720787716,2.8462189,-60.6627357,0
3720787925,2.8470275,-60.66184,0
3720792910,2.8445636,-60.6604364,0
3726297541,2.7953771,-60.7083405,0
3726297542,2.7951179,-60.7075221,0
3727779429,2.8351133,-60.6831816,0
3727779431,2.8366256,-60.6804339,0
3727956787,2.8439639,-60.6671767,0
3734466528,2.8128427,-60.7218528,0
3734466531,2.8116556,-60.7216729,0
3742362685,2.8389951,-60.6758802,0
3757654680,2.8118503,-60.6855058,0
3757654684,2.8116689,-60.6856169,0
3757654687,2.8115833,-60.6854312,0
3829824347,2.8335388,-60.690004,0
3830115082,2.8547749,-60.6348478,0
3830115083,2.854832,-60.6347926,0
3830115084,2.8571147,-60.6328044,0
3830115085,2.8582321,-60.631835,0
3830115086,2.8586389,-60.6314709,0
3830143896,2.8532954,-60.6338527,0
3831030563,2.8025627,-60.7374906,0
3831030590,2.8036711,-60.7371774,0
3831030591,2.8033472,-60.7372528,0
3831053129,2.805896,-60.7400531,0
3831074476,2.8038761,-60.7276965,0
3831463958,2.8578344,-60.6358743,0
3831467750,2.855987,-60.6337685,0
3831939557,2.8328401,-60.7034534,0
3832001257,2.8355968,-60.7122775,0
3832476002,2.8284375,-60.6614359,0
3832520570,2.8190742,-60.6722803,0
3834529674,2.8088362,-60.7402106,0
3834529682,2.8083043,-60.7399456,0
3834607683,2.7995789,-60.6882956,0
3836237202,2.8290289,-60.7038147,0
3836237203,2.8283806,-60.7035894,0
3836239857,2.8288505,-60.703376,0
3836239858,2.8287182,-60.7037087,0
3836255658,2.8269554,-60.7073337,0
3836255659,2.8272141,-60.7068511,0
3838147448,2.8378464,-60.6922988,0
3844042444,2.8340874,-60.6563839,0
3844659245,2.8186578,-60.671635,0
3844714962,2.83268,-60.6653024,0
3845014828,2.7992177,-60.7386609,0
3845014829,2.7992562,-60.7387119,0
3856609527,2.8052965,-60.6865638,0
3856715858,2.7917107,-60.7414065,0
3856737901,2.794897,-60.6923936,0
3856737922,2.7920887,-60.6956107,0
3877608120,2.8221149,-60.7142164,0
3877608121,2.8221499,-60.714813,0
3877608122,2.8221847,-60.7154067,0
3877608123,2.8222183,-60.7159804,0
3877608124,2.8223202,-60.7177183,0
3877608125,2.8223552,-60.7183146,0
3877608126,2.8223888,-60.7188891,0
3877608127,2.822434,-60.71966,0
3877608128,2.8224809,-60.7204914,0
3877608129,2.8237633,-60.7164459,0
3877608130,2.8237987,-60.7170408,0
3877608131,2.823834,-60.7176269,0
3877608132,2.8238488,-60.7182154,0
3877608133,2.8238853,-60.7187796,0
3877608134,2.8239338,-60.7195311,0
3877608135,2.8239894,-60.7203923,0
3877608136,2.8240795,-60.7220978,0
3877608139,2.824266,-60.7246752,0
3877613724,2.824319,-60.7254961,0
3877613725,2.8243753,-60.7263676,1
3877613726,2.8244302,-60.7272171,0
3881992295,2.7996925,-60.6883291,0
3881992296,2.7996292,-60.6883887,0
3883997296,2.821217,-60.7052993,0
3884147386,2.8214736,-60.6955133,0
3884147588,2.8242261,-60.6963261,0
3884182674,2.8173855,-60.6973868,0
3884182675,2.8174055,-60.6969716,0
3884187084,2.8214742,-60.6975245,0
3884187085,2.8214882,-60.6970661,0
3885320477,2.8135199,-60.6970524,0
3886309300,2.8049123,-60.6951777,0
3886309301,2.8043535,-60.6946238,0
3902482562,2.8564174,-60.6658109,0
3902482563,2.8576309,-60.6671475,0
3902482564,2.8589319,-60.6687066,0
3902482565,2.8590268,-60.6688203,0
3918658453,2.7962013,-60.7266873,0
3918672669,2.7948863,-60.7141957,0
3918672670,2.7945564,-60.713287,0
3920543770,2.8083688,-60.723781,0
3920791561,2.8159396,-60.6931254,0
3926310050,2.8367554,-60.7278441,0
3926310051,2.8386017,-60.727216,0
3945996344,2.8398108,-60.7398591,0
3958444822,2.8029898,-60.7196413,0
4022378198,2.8496011,-60.6428858,0
4052319253,2.8195239,-60.7214176,0
4052319254,2.8527724,-60.6557412,0
4086832857,2.8355768,-60.7289227,0
4232914092,2.828622,-60.6743179,0
4281276788,2.7994497,-60.6833133,0
4281297815,2.7928529,-60.6831673,0
4281302203,2.8008093,-60.6872253,0
4281302204,2.8001074,-60.6864019,0
4281311340,2.7965724,-60.6880742,0
4281320887,2.7962884,-60.6875257,0
4281323452,2.7984196,-60.6894428,0
4281347150,2.7984359,-60.6765449,0
4281352805,2.7937373,-60.6832371,0
4281383684,2.835715,-60.7294969,0
4284262733,2.8306577,-60.7355042,0
4284277927,2.833043,-60.736013,0
4284277928,2.8331941,-60.7360592,0
4284502094,2.8283149,-60.7337575,0
4284502098,2.8295374,-60.735056,0
4284525257,2.8176014,-60.7285439,0
4284754208,2.8249876,-60.7348464,0
4284754209,2.8249577,-60.7341869,0
4284933714,2.8228972,-60.7324012,0
4285277775,2.8290799,-60.7208573,1
4288031013,2.834829,-60.6639141,0
4288031014,2.8345985,-60.6635109,0
4288088277,2.830318,-60.7225597,0
4288088278,2.8301189,-60.7216716,0
4288261259,2.8336655,-60.7248994,0
4289341630,2.822319,-60.7062148,0
4289645875,2.816169,-60.7109043,0
4289658284,2.807323,-60.7054165,0
4295487774,2.8059102,-60.7333756,0
4295487775,2.806703,-60.7323538,0
4295487776,2.80628,-60.7328909,0
4295489898,2.8068021,-60.7322313,0
4297052953,2.8055948,-60.7362031,0
4297054288,2.8057815,-60.7354621,0
4297054689,2.8075934,-60.7349167,0
4297261503,2.8132813,-60.7456518,0
4298802363,2.8081279,-60.7393089,0
4298802364,2.8082079,-60.7378189,0
4301459245,2.8284844,-60.7452656,0
4303556037,2.8144883,-60.6682951,0
4305265961,2.8282634,-60.7382409,0
4305268213,2.8297224,-60.7391353,0
4305352486,2.79403,-60.7426933,0
4305352487,2.7934875,-60.7414914,0
4312015786,2.7926758,-60.6986751,0
4312032134,2.7920479,-60.6947508,0
4312074927,2.7949841,-60.6923225,0
4322281588,2.8672885,-60.6698822,0
4322286190,2.8675702,-60.6701999,0
4326008861,2.8155099,-60.7125476,0
4337332947,2.8398394,-60.7158102,0
4351188992,2.8270508,-60.671194,0
4413395758,2.8060836,-60.6790547,0
4413395759,2.8060017,-60.6791121,0
4413395760,2.8061351,-60.6791283,0
4413399741,2.8069456,-60.6800104,0
4413399742,2.8070051,-60.6800203,0
4413399748,2.8069662,-60.6802311,0
4413399751,2.8068433,-60.6801305,0
4413399753,2.8117477,-60.6856198,0
4413399757,2.8116635,-60.6853559,0
4415000910,2.8083006,-60.677247,0
4415000912,2.8083507,-60.6770976,0
4419254726,2.8400184,-60.6695116,0
4419740247,2.8596615,-60.6520146,0
4419754542,2.8567996,-60.6508915,0
4419754543,2.8579332,-60.6500905,0
4419754544,2.857425,-60.6505361,0
4419754545,2.85912,-60.6524692,0
4419760315,2.8660139,-60.6735067,0
4419762133,2.8669457,-60.6724723,0
4419762134,2.8678038,-60.6744794,0
4419762409,2.8681695,-60.673766,0
4456639009,2.8238532,-60.678256,0
4488569351,2.850389,-60.6437699,0
4562357728,2.86122,-60.6664978,0
4562357729,2.8599701,-60.6650694,0
4562360400,2.8601481,-60.6674127,0
4562360401,2.8589147,-60.6660044,0
4562823269,2.8281744,-60.6928057,0
4562823270,2.828758,-60.6925594,0
4570569403,2.8241362,-60.6767951,0
4570569404,2.8232956,-60.6758094,0
4570569406,2.8246186,-60.6763631,0
4570569407,2.8237418,-60.6753567,0
4740066147,2.8344236,-60.6608806,0
4740080150,2.847905,-60.6478,0
4776995057,2.8302747,-60.6960947,0
4776995074,2.8305804,-60.695561,0
4776995082,2.8307194,-60.6960357,0
4776995096,2.8307216,-60.6960945,0
4776995098,2.8306975,-60.6955436,0
4776995126,2.8303151,-60.6960304,0
4779486386,2.8355398,-60.66935,0
4788959017,2.8336211,-60.6950828,0
4788959019,2.8343525,-60.6946991,0
4816491849,2.8263206,-60.678369,0
4816528961,2.8403316,-60.6737784,0
4841625161,2.8022722,-60.6824288,0
4855679036,2.8295123,-60.6974423,0
4855900664,2.8160573,-60.670386,0
4856350758,2.827184,-60.711972,0
4859779626,2.8058498,-60.6888333,0
4859779629,2.8017463,-60.6810656,0
4859779630,2.8017844,-60.6811374,0
4859779631,2.8023982,-60.6822874,0
4859779632,2.8024334,-60.6823564,0
4859779633,2.8030436,-60.6834649,0
4859779634,2.8030862,-60.6835633,0
4859779635,2.8036838,-60.6847013,0
4859779636,2.8037407,-60.6848067,0
4859779637,2.8043114,-60.6859076,0
4859779638,2.8043582,-60.6859935,0
4859779639,2.8047769,-60.6868042,0
4859779640,2.8048586,-60.6869477,0
4859779643,2.8022425,-60.6823708,0
4859779646,2.8045746,-60.6869645,0
4859779649,2.8035291,-60.6849756,0
4859779650,2.8034842,-60.6848851,0
4859779652,2.8021834,-60.6824339,0
4859779653,2.8014881,-60.6811685,0
4859779654,2.8014435,-60.6810831,0
4864094015,2.8003665,-60.678885,0
4864094016,2.8004577,-60.678842,0
4864094017,2.8005313,-60.6788079,0
4878791377,2.8226441,-60.6807813,0
4883562106,2.8293533,-60.6936008,0
4883562107,2.8291729,-60.6936288,0
4883562112,2.8293326,-60.693326,0
4883562114,2.8295819,-60.6932101,0
4906248335,2.8015668,-60.7274678,0
5000971076,2.7938907,-60.7299623,0
5000971083,2.7929703,-60.7057327,0
5000971085,2.7927126,-60.682518,0
5000971086,2.793008,-60.6824201,0
5000971087,2.8574097,-60.6492828,0
5000974089,2.8647165,-60.6608577,0
5000974090,2.8570531,-60.6544348,0
5000974091,2.8573341,-60.6547596,0
5000974092,2.8642249,-60.6547116,0
5000974105,2.8297682,-60.7459138,0
5000974106,2.829931,-60.745287,0
5000974107,2.8305284,-60.7455821,0
5000979121,2.8291534,-60.7079226,0
5000979122,2.8294663,-60.7073004,0
5000984213,2.7918359,-60.7092932,0
5000984214,2.8018082,-60.7312856,0
5000984215,2.807736,-60.7303682,0
5000984217,2.8054622,-60.7260384,0
5000993358,2.8078484,-60.7009104,0
5000993359,2.8069281,-60.7011218,0
5000996105,2.7982733,-60.7126119,0
5000996106,2.7979402,-60.7132487,0
5000996107,2.7981845,-60.714198,0
5000996623,2.7919364,-60.7198973,0
5046988925,2.7969823,-60.7247689,0
5046988931,2.7971062,-60.7246532,0
5046988934,2.7974052,-60.7245754,0
5047207958,2.8072187,-60.7317081,0
5047208290,2.807081,-60.7318864,0
5048443243,2.8027217,-60.7188215,0
5048443251,2.8028152,-60.7191109,0
5048501755,2.8016444,-60.7152913,0
5048501756,2.7980433,-60.716377,0
5048501757,2.7952957,-60.7172251,0
5048501758,2.7931748,-60.7178783,0
5048501759,2.799936,-60.7159244,0
5048688438,2.8386317,-60.7438302,0
5048688442,2.83863,-60.7437395,0
5048688443,2.8365754,-60.7423,0
5048688446,2.8368437,-60.7419914,0
5048688447,2.8370894,-60.7416124,0
5048688448,2.837332,-60.7412266,0
5048688449,2.8376068,-60.7408276,0
5048688450,2.8379783,-60.7406206,0
5048688451,2.8387551,-60.7432749,0
5048688453,2.8388622,-60.7427939,0
5048688454,2.835948,-60.7408731,0
5048688455,2.8389631,-60.7423262,0
5048688456,2.8362619,-60.7405183,0
5048688457,2.8390966,-60.7418447,0
5048688458,2.8366479,-60.740147,0
5048688462,2.8385415,-60.7443596,0
5048688463,2.835791,-60.7424047,0
5048688466,2.8384615,-60.7448288,0
5048688467,2.8370122,-60.7438858,0
5048688468,2.8383605,-60.7453327,0
5048688469,2.8373307,-60.7446261,0
5048688471,2.8380125,-60.7456087,0
5048814860,2.8044576,-60.7026183,0
5048814861,2.804328,-60.702119,0
5049188922,2.795133,-60.7097722,0
5049188923,2.7953491,-60.7104861,0
5049188924,2.79559,-60.7112411,0
5049188925,2.7958124,-60.7120156,0
5052236310,2.8398097,-60.6506203,0
5052236311,2.8389614,-60.6513672,0
5109792580,2.8273249,-60.7126335,0
5121849649,2.8334083,-60.7196348,0
5145878092,2.8371268,-60.7126714,0
5145878101,2.8373141,-60.7130812,0
5145878102,2.8372407,-60.7130845,0
5145878104,2.8371564,-60.7126513,0
5171069035,2.8002949,-60.6789212,0
5254517983,2.8392726,-60.708504,0
5309481030,2.8332703,-60.6939318,0
5309481031,2.8333406,-60.6939702,0
5309543909,2.8298575,-60.6619743,0
5309543910,2.8297704,-60.6618722,0
5309545900,2.825225,-60.6658835,0
5309548637,2.8263118,-60.6668144,0
5309548639,2.8261922,-60.6669565,0
5309548647,2.8243235,-60.6648652,0
5310322125,2.8046362,-60.6803159,0
5310322126,2.8031193,-60.6799777,0
5310322127,2.8038712,-60.6793063,0
5310322128,2.803802,-60.6793715,0
5310491675,2.8313538,-60.7104842,0
5310832035,2.8343653,-60.6949563,0
5310832036,2.8338715,-60.6952249,0
5313972975,2.8166474,-60.6735952,0
5317647299,2.8236502,-60.6801244,0
5318389512,2.8552717,-60.6426609,0
5318389513,2.8552986,-60.6428713,0
5319183460,2.8324794,-60.6784156,0
5319531078,2.8323244,-60.6829018,0
5321309289,2.8287458,-60.6943399,0
