Source,Target,Distancia
1712696950,1712668324,91.311
1712696950,1712747448,128.661
1712696950,1700532486,143.225
1712696952,1712774225,96.673
1712696952,1712774276,109.453
1712696952,1712774095,134.972
1712696954,1712747620,134.046
1712696954,1700532501,139.436
1712696954,1712696971,93.935
1712696956,1712747568,136.646
1712696956,1721038139,91.696
1712696956,1706533370,101.113
1712696958,1712696956,82.204
1712696958,1712747367,138.802
1712696969,1712668273,80.961
1712696969,1712696979,94.321
1712696971,1712747375,134.029
1712696971,1700532490,142.755
1712696971,6945484982,79.783
1712696977,1426836664,138.106
1712696977,1700532512,136.635
1712696977,1712696986,97.192
1712696979,1673568446,117.845
1712696979,1712668278,83.314
1712696979,1712696969,94.321
1712696986,1712696954,94.924
1712696986,1712747567,136.991
1712696986,1700532484,137.863
1712696988,1700532502,98.603
1712696988,1712696958,98.019
1712696994,7824555768,115.863
1712697000,1700532489,96.187
1712697000,1712697005,13.994
1712697003,1712747534,127.3
1712697003,10959860652,8.852
1712697003,1712696950,94.021
1712697005,1713304290,93.9
1712697005,1712747558,135.883
1712697007,1713304333,92.435
1712697007,1712747416,135.459
1712697007,1713304432,95.203
1712747367,1712747568,78.43
1712747367,1712747487,97.801
1712747367,1687996006,135.05700000000002
1712747369,1721038130,82.219
1712747369,1721038175,135.04899999999998
1712747369,1722357000,49.998000000000005
1712747373,1712747600,92.31
1712747373,1426836736,97.933
1712747373,1712747377,195.395
1712747373,1700543445,134.248
1712747375,1687996019,135.587
1712747375,1712696971,134.029
1712747375,1712747620,96.001
1712747376,1722357065,65.315
1712747376,1712696994,37.772
1712747377,1712747600,135.817
1712747377,1712747435,94.23
1712747377,1712747538,102.549
1712747377,1712747373,195.39499999999998
1712747381,1712747560,161.586
1712747381,1687995960,60.924
1712747383,1712747397,77.001
1712747383,9041244477,29.532
1712747397,1712747383,77.001
1712747402,6945484962,103.277
1712747402,1712747624,12.195
1712747402,1700543271,134.186
1712747408,1712747570,63.015
1712747408,7712344413,168.384
1712747409,1686127870,21.041
1712747409,1712747622,16.439
1712747409,1722357014,161.856
1712747410,1712747604,81.955
1712747410,1712747455,11.46
1712747410,1700543350,115.887
1712747411,1712747529,97.865
1712747411,1712747587,114.143
1712747411,1684682903,86.749
1712747412,1712747622,43.998
1712747412,1712747536,13.573
1712747412,1722356937,160.693
1712747414,1712668290,139.437
1712747414,1712668324,135.265
1712747414,1712747448,92.333
1712747416,3734466528,93.814
1712747416,1713304386,133.848
1712747416,1712697007,135.459
1712747435,1712747562,98.525
1712747435,1712747602,136.549
1712747435,1712747493,94.366
1712747435,1712747377,94.23
1712747439,6945269758,2.747
1712747439,1721068548,109.495
1712747445,1712747616,69.388
1712747445,1721038125,146.33
1712747445,1712747568,91.866
1712747445,6270810586,169.786
1712747448,1712747534,94.342
1712747448,1687996021,137.968
1712747448,1712696950,128.661
1712747450,1722356937,117.60199999999999
1712747450,1712747556,65.703
1712747451,1687960938,144.144
1712747453,1712747618,95.106
1712747453,1712774079,135.686
1712747453,1712774132,28.641
1712747455,1711994996,55.739
1712747455,1712747410,11.46
1712747458,1712747593,10.711
1712747458,1712747574,85.216
1712747458,1426836632,57.969
1712747485,1712747499,49.003
1712747485,7712344413,34.497
1712747485,1722357065,160.621
1712747487,1712696988,136.916
1712747487,1713304216,94.435
1712747490,1712747624,97.861
1712747490,1713304385,92.802
1712747490,1713304296,73.454
1712747490,1713304353,136.11
1712747491,1712747637,61.943
1712747491,1712747499,107.783
1712747491,1712747570,66.543
1712747493,1712747435,94.366
1712747493,1712747595,90.595
1712747493,1712747523,136.341
1712747493,1712747519,94.077
1712747495,1685344742,149.94899999999998
1712747495,1712774172,15.608
1712747497,1722357017,160.952
1712747497,1722357024,61.489
1712747499,1712747650,11.154
1712747499,1712747485,49.003
1712747499,1712747491,107.783
1712747516,1712697000,135.319
1712747516,1712747565,99.12
1712747519,1712747574,80.831
1712747519,1712747604,136.41
1712747519,1712747597,84.351
1712747519,1712747493,94.077
1712747523,1712747604,94.908
1712747523,1712747602,96.911
1712747523,1712747493,136.341
1712747523,1700543449,135.614
1712747525,1713304424,92.923
1712747525,1712747529,95.186
1712747525,6270810585,80.393
1712747525,1713304321,137.843
1712747529,1712747525,95.186
1712747529,1712747411,97.865
1712747529,1722356925,137.802
1712747534,1687995940,135.888
1712747534,1712697003,127.3
1712747534,1712747375,93.492
1712747536,1712747412,13.573
1712747536,1712747650,48.039
1712747536,1712747637,105.685
1712747538,1712668294,35.002
1712747538,1712747562,92.541
1712747538,1712747377,102.549
1712747538,9337978949,371.29999999999995
1712747554,1722356941,162.149
1712747554,1687996009,59.606
1712747556,1722357022,91.598
1712747556,1700536184,47.26
1712747558,1712747516,11.92
1712747558,1687995976,137.596
1712747560,1712747381,161.586
1712747560,1722356994,60.819
1712747560,1722357014,59.076
1712747560,1722357063,181.31699999999998
1712747562,1426836732,21.008
1712747562,1712747435,98.525
1712747562,1712747595,90.622
1712747562,1712747538,92.541
1712747565,1712774117,95.702
1712747565,1712774260,133.352
1712747565,1687995919,133.643
1712747567,1687995988,136.271
1712747567,1712696986,136.991
1712747567,1426836664,95.146
1712747568,1706533377,136.512
1712747568,1712696956,136.646
1712747568,1712747367,78.43
1712747568,1712747445,91.866
1712747570,1712747616,166.906
1712747570,6270810586,67.312
1712747570,1712747408,63.015
1712747570,1712747491,66.543
1712747572,1712668292,62.497
1712747572,1712668288,134.186
1712747572,1426836736,95.257
1712747572,1712747585,93.479
1712747574,1687995972,55.151
1712747574,1712747519,80.831
1712747574,1712747458,85.216
1712747574,1712747595,98.234
1712747585,1712668318,193.257
1712747585,2171726909,135.362
1712747585,1712747572,93.479
1712747585,1685344742,92.676
1712747587,1712747411,114.143
1712747587,1712747626,194.795
1712747587,6944841715,134.871
1712747587,1700543357,86.867
1712747593,1700543310,95.742
1712747593,1712747458,10.711
1712747595,4289658284,29.792
1712747595,1712747493,90.595
1712747595,1712747574,98.234
1712747595,1712747562,90.622
1712747597,1712747519,84.351
1712747597,1712747458,74.787
1712747600,1712747377,135.817
1712747600,1700543369,137.954
1712747600,1712747602,94.547
1712747600,1712747373,92.31
1712747602,1712747435,136.549
1712747602,1700543354,135.038
1712747602,1712747523,96.911
1712747602,1712747600,94.547
1712747604,1712747519,136.41
1712747604,1700543442,135.831
1712747604,1712747410,81.955
1712747604,1712747523,94.908
1712747616,1721038139,67.69
1712747616,1712747445,69.388
1712747616,1712747570,166.906
1712747618,1712774297,94.242
1712747618,1712747453,95.106
1712747618,1712774175,138.045
1712747618,1712774194,92.868
1712747620,1687995958,137.04
1712747620,1712696954,134.046
1712747620,1712747567,95.08
1712747622,1712747409,16.439
1712747622,1712747412,43.998
1712747622,1712747637,158.19299999999998
1712747624,1712747402,12.195
1712747624,1712747490,97.861
1712747624,1732502266,73.621
1712747626,1712747587,194.795
1712747626,1722357019,65.832
1712747626,1722357026,31.355
1712747628,1426836675,130.781
1712747628,1712747451,12.913
1712747635,1721038174,70.824
1712747635,1721038187,42.138
1712747635,1722357014,144.719
1712747637,1712747491,61.943
1712747637,6270810586,68.98
1712747637,1712747536,105.685
1712747637,1712747622,158.19299999999998
1712747650,1712747536,48.039
1712747650,1712747499,11.154
1712747650,1722357022,160.085
1712774077,1712774099,138.477
1712774077,1712774203,136.143
1712774077,1712774202,96.777
1712774079,1712774180,142.856
1712774079,1712747453,135.686
1712774079,1712774175,95.57
1712774081,1712774173,102.349
1712774081,1712774117,133.203
1712774081,1712774260,92.549
1712774084,1712774254,136.89
1712774084,1712774088,136.211
1712774084,1685344724,99.515
1712774088,1712774238,95.347
1712774088,1712774084,136.211
1712774091,1712774238,134.491
1712774091,1712774242,137.381
1712774091,1712774174,94.748
1712774095,1712774256,91.804
1712774095,1712696952,134.972
1712774095,1687996011,128.721
1712774099,1687996011,89.8
1712774099,1712774256,134.591
1712774099,1712774077,138.477
1712774102,1712774222,126.473
1712774102,1712774246,96.142
1712774102,1712774140,223.564
1712774114,1712774079,93.048
1712774114,1687995919,140.262
1712774114,6945484962,129.178
1712774117,1712774081,133.203
1712774117,1712774180,132.453
1712774117,1712774280,92.359
1712774121,1712696941,120.593
1712774121,1712774206,96.266
1712774121,1712774252,218.908
1712774124,1713191502,62.791
1712774124,1713191487,61.503
1712774124,1712774286,162.524
1712774124,1713191585,154.972
1712774128,1712774216,135.561
1712774128,1712774255,136.984
1712774128,1712774244,95.696
1712774132,1712747453,28.641
1712774135,1712774143,76.274
1712774137,1687996011,143.582
1712774137,1712774297,134.419
1712774137,1712774077,89.35
1712774139,1712774171,123.708
1712774139,1719383860,75.47
1712774140,1712774225,104.741
1712774140,1712774276,95.51
1712774140,1712774102,223.564
1712774141,1719383742,80.006
1712774141,1712774229,96.298
1712774141,1712774252,130.87400000000002
1712774142,1712774209,130.389
1712774142,1719383872,26.971
1712774143,1712774250,93.237
1712774143,1712774203,95.378
1712774143,1712774202,135.227
1712774143,1712774135,76.274
1712774159,1712774199,130.039
1712774159,1712774102,93.544
1712774159,1712774276,221.026
1712774163,1700532506,111.514
1712774163,1712774256,134.823
1712774163,1712696952,94.342
1712774166,1712774169,130.139
1712774166,1712774197,94.525
1712774166,1712774248,220.60199999999998
1712774168,1712774258,130.529
1712774168,1712774141,97.59899999999999
1712774169,1712774166,130.139
1712774169,1685344796,101.262
1712774169,1719383874,221.757
1712774170,2171726908,97.107
1712774171,1712774139,123.708
1712774171,1700532508,91.228
1712774171,1712774291,224.995
1712774172,1712774287,15.282
1712774172,1712747495,15.608
1712774173,1712774081,102.349
1712774173,1712774140,95.544
1712774173,1712774246,224.68599999999998
1712774174,2171726908,135.782
1712774174,1685344776,99.00699999999999
1712774175,1712774283,144.536
1712774175,1712747618,138.045
1712774175,1712774137,95.524
1712774177,1712774244,136.081
1712774177,1712774293,134.566
1712774177,1712774255,94.152
1712774180,1712774117,132.453
1712774180,1712774079,142.856
1712774180,1687995919,96.653
1712774182,1712774203,98.223
1712774194,1712747618,92.868
1712774197,1712774229,128.333
1712774197,1712774252,93.753
1712774197,1712774206,222.34900000000002
1712774199,1712774159,130.039
1712774199,1719383850,55.312
1712774202,1712774255,135.387
1712774202,1712774143,135.227
1712774202,1712774293,94.551
1712774203,1712774143,95.378
1712774203,1712774297,89.372
1712774203,1712774077,136.143
1712774203,1712774182,98.223
1712774206,1712774278,124.729
1712774206,1712774248,92.482
1712774206,1712774197,222.34900000000002
1712774209,1712774142,130.389
1712774209,1712774159,95.986
1712774209,1700532506,221.442
1712774212,1712774084,96.418
1712774212,1712774278,137.155
1712774212,1712774238,136.638
1712774216,1712774128,135.561
1712774216,1712774163,100.288
1712774219,1712774246,124.635
1712774219,1719383808,46.662
1712774222,1712774102,126.473
1712774222,1719383880,14.805
1712774225,1712774140,104.741
1712774225,1712774280,134.438
1712774225,1712774081,95.076
1712774227,1712774250,84.173
1712774229,1712774197,128.333
1712774229,1712774169,93.425
1712774236,1712774242,82.076
1712774238,1712774177,95.341
1712774238,1712774212,136.638
1712774238,1712774091,134.491
1712774240,1712774297,118.887
1712774242,2171726908,95.92
1712774242,1712774250,95.362
1712774242,1712774091,137.381
1712774242,1712774236,82.076
1712774244,1712774212,91.043
1712774244,1712696941,138.199
1712774244,1712774177,136.081
1712774246,1712774219,124.635
1712774246,1712774171,94.877
1712774246,1712774173,224.68599999999998
1712774248,1712774254,129.812
1712774248,4326008861,101.673
1712774248,1712774166,220.60199999999998
1712774250,1712774242,95.362
1712774250,1712774143,93.237
1712774250,1712774293,137.233
1712774250,1712774227,84.173
1712774252,1712774258,95.553
1712774252,1712774121,218.908
1712774252,1712774141,130.87400000000002
1712774254,1712774278,92.797
1712774254,1712774248,129.812
1712774254,1712774084,136.89
1712774255,1712774128,136.984
1712774255,1712774202,135.387
1712774255,1712774099,97.113
1712774256,1712774163,134.823
1712774256,1712774099,134.591
1712774256,1712774128,99.645
1712774258,1712774168,130.529
1712774258,1712774209,93.874
1712774258,1712774284,219.82999999999998
1712774260,1712774291,100.25
1712774260,1712747565,133.352
1712774260,1712697000,98.327
1712774276,1712696952,109.453
1712774276,1700532506,94.809
1712774276,1712774159,221.026
1712774278,1712696941,96.379
1712774278,1712774206,124.729
1712774278,1712774212,137.155
1712774280,1712774225,134.438
1712774280,1712774283,129.488
1712774280,1712774095,98.192
1712774283,1712774180,90.501
1712774283,1712774280,129.488
1712774283,1712774175,144.536
1712774284,1712774121,93.086
1712774284,1712774258,219.82999999999998
1712774286,6945484962,70.92
1712774286,1712774124,162.524
1712774286,1713191535,60.973
1712774286,1713191568,62.788
1712774287,1712842368,29.618000000000002
1712774287,9337984254,18.537
1712774291,1712774260,100.25
1712774291,1712774173,93.029
1712774291,1712774171,224.995
1712774293,1712774177,134.566
1712774293,1712774250,137.233
1712774293,1712774091,95.52
1712774297,1712774203,89.372
1712774297,1712747618,94.242
1712774297,1712774137,134.419
1712774297,1712774240,118.887
1712774300,1712774172,23.776
1712831070,1712842349,138.378
1712831070,9337984258,37.004
1712831070,1712831716,98.325
1712831076,1712842185,100.533
1712831076,1895579707,12.523
1712831076,1712831322,210.086
1712831124,1712831281,158.839
1712831124,1712831386,111.738
1712831124,1712831590,93.237
1712831135,1712831170,157.01
1712831135,6270810632,98.688
1712831135,1712831564,139.37800000000001
1712831138,1712842167,208.907
1712831138,1712842232,13.258
1712831138,1712842199,98.708
1712831144,1712831482,212.465
1712831144,1895579707,208.406
1712831144,1712842182,99.52
1712831144,1712831923,99.701
1712831154,1712831493,97.75
1712831154,1712842201,126.82
1712831154,1712831716,100.892
1712831170,2171726904,73.106
1712831170,1712831135,157.01
1712831170,3668787264,217.113
1712831182,1712831478,163.138
1712831182,1712842278,94.271
1712831204,1712831927,76.773
1712831204,1712831476,163.02200000000002
1712831204,1712831434,270.439
1712831212,1895579705,13.022
1712831212,1712831727,210.498
1712831212,1712831980,101.055
1712831215,3664587730,64.798
1712831215,1712831359,345.967
1712831215,1712831994,89.798
1712831217,1712831544,77.239
1712831217,1712831251,97.715
1712831217,1712831657,77.536
1712831223,1712831371,62.978
1712831223,1712832000,101.112
1712831223,3664587729,65.483
1712831232,1712831328,112.718
1712831232,1712831910,370.271
1712831232,1712831691,74.391
1712831251,1712831217,97.715
1712831251,1712831742,75.637
1712831251,1712832005,83.111
1712831254,1712831984,71.319
1712831254,1712832009,336.852
1712831254,1712831927,153.42000000000002
1712831264,1712831371,92.633
1712831264,1712832000,32.142
1712831264,1712831639,205.059
1712831266,1712831359,218.476
1712831266,1732502264,96.165
1712831271,1712831653,26.147
1712831274,3664587730,38.258
1712831274,1712831306,64.29
1712831274,3181076181,68.51
1712831276,1712831980,211.839
1712831276,1712831915,163.625
1712831276,1712831322,101.269
1712831276,1712831727,97.993
1712831281,1712831334,148.555
1712831281,1712831124,158.839
1712831281,1712831747,234.03000000000003
1712831306,1712831274,64.29
1712831313,1712831923,220.044
1712831313,1712831482,102.57499999999999
1712831318,1712831434,75.656
1712831318,1712832005,68.751
1712831318,1712831585,10.151
1712831319,3668787264,37.41
1712831322,1712842201,101.731
1712831322,1712831276,101.269
1712831322,1712831076,210.086
1712831322,1712831493,124.899
1712831328,1712831901,75.311
1712831328,1712831232,112.718
1712831328,1712831856,71.164
1712831334,1712831770,161.151
1712831334,1712831281,148.555
1712831334,1712831431,199.152
1712831355,1712831431,335.624
1712831355,1712831389,106.124
1712831359,1712831370,94.794
1712831359,1712831266,218.476
1712831359,1712831215,345.967
1712831369,1712842287,142.069
1712831369,1712831822,94.884
1712831369,1712842368,99.82
1712831370,1712831384,208.67
1712831370,1712831494,100.773
1712831370,1712831359,94.794
1712831370,1732502264,218.77700000000002
1712831371,1712831264,92.633
1712831371,1712831994,208.622
1712831371,1712831223,62.978
1712831378,3668787264,73.29
1712831378,1712831653,60.935
1712831378,5048814860,141.57
1712831378,1712831389,593.3919999999999
1712831384,1712831853,15.457
1712831384,1712831370,208.67
1712831386,1712831747,73.65
1712831386,1712831124,111.738
1712831386,1712831564,101.279
1712831389,1712831378,593.392
1712831389,8629532356,108.41
1712831417,3281028220,59.071
1712831417,1713191572,30.234
1712831417,1712831845,93.953
1712831431,1712831770,81.239
1712831431,1712831355,335.624
1712831431,1712831334,199.152
1712831434,1712831856,30.553
1712831434,1712831318,75.656
1712831434,1712831204,270.439
1712831476,1712831856,424.022
1712831476,1712831910,101.21199999999999
1712831476,1712831204,163.022
1712831478,1712831182,163.138
1712831478,1712842223,178.039
1712831478,6929449050,100.126
1712831482,1712831144,212.465
1712831482,1712842310,96.52
1712831493,1712831154,97.75
1712831493,1712831322,124.899
1712831493,1712831915,108.119
1712831494,1712831643,219.314
1712831494,1895579705,209.345
1712831494,1712831923,99.062
1712831494,1712831370,100.773
1712831544,1712831217,77.239
1712831544,1712831901,74.904
1712831544,1712832005,101.805
1712831544,1712831856,74.495
1712831564,2171726904,87.602
1712831564,1712831135,139.378
1712831564,1712831386,101.279
1712831585,1712831318,10.151
1712831585,1712831927,258.419
1712831585,1712832009,66.903
1712831590,1712831691,409.054
1712831590,1712831124,93.237
1712831590,1712831910,81.138
1712831595,1712831691,333.97
1712831595,1712831905,76.612
1712831639,1712831727,98.33
1712831639,1712831994,93.116
1712831639,1712831853,210.37
1712831639,1712831264,205.059
1712831643,1712831494,219.314
1712831643,1712831313,98.423
1712831646,1895579710,14.805
1712831646,1712842306,209.921
1712831653,5048814861,142.787
1712831653,1712831378,60.935
1712831653,1712831271,26.147
1712831657,1712831840,72.381
1712831657,1712831901,74.137
1712831657,1712831217,77.536
1712831691,1712831232,74.391
1712831691,1712831770,71.272
1712831691,1712831595,333.97
1712831691,1712831590,409.054
1712831716,1712842219,135.692
1712831716,1712831070,98.32499999999999
1712831716,1712831154,100.892
1712831727,1712831276,97.993
1712831727,1712831639,98.33
1712831727,1712831212,210.498
1712831727,1712832054,205.421
1712831736,1712842306,124.973
1712831736,1712831893,73.474
1712831736,1712831822,93.415
1712831742,1712831251,75.637
1712831742,1723236294,58.068
1712831747,1712831386,73.65
1712831747,1712831756,48.363
1712831747,1712831281,234.02999999999997
1712831756,1712831747,48.363
1712831756,2171726904,55.442
1712831756,5048814861,70.599
1712831762,1712831266,101.003
1712831762,3181076176,287.173
1712831770,1712831691,71.272
1712831770,1712831431,81.239
1712831770,1712831905,334.84
1712831770,1712831334,161.151
1712831822,1712842205,132.434
1712831822,1712831736,93.415
1712831822,1712831369,94.884
1712831840,1712831657,72.381
1712831840,1712831595,71.405
1712831845,1712831417,93.953
1712831845,6270810626,207.149
1712831845,1712831893,46.442
1712831853,1712831639,210.37
1712831853,1712831384,15.457
1712831853,1712831212,98.606
1712831856,1712831328,71.164
1712831856,1712831434,30.553
1712831856,1712831544,74.495
1712831856,1712831476,424.02200000000005
1712831893,1712831736,73.474
1712831893,3281028220,111.49799999999999
1712831893,1712831845,46.442
1712831901,1712831657,74.137
1712831901,1712831328,75.311
1712831901,1712831544,74.904
1712831905,1712831770,334.84
1712831905,1712831355,82.282
1712831910,1712831232,370.271
1712831910,1712831590,81.138
1712831910,1712831476,101.21200000000002
1712831915,1712831276,163.625
1712831915,1712832054,106.823
1712831915,1712831493,108.119
1712831923,1712831313,220.044
1712831923,1895579706,208.036
1712831923,1712831144,99.701
1712831923,1712831494,99.062
1712831927,1712831204,76.773
1712831927,1712831585,258.419
1712831927,1712831254,153.42
1712831980,1895579706,12.643
1712831980,1712831276,211.839
1712831980,1712831076,98.722
1712831984,1712831254,71.319
1712831984,3183000295,195.746
1712831984,1712832009,350.655
1712831994,1712831639,93.116
1712831994,1712831215,89.798
1712831994,1712831371,208.622
1712832000,1712831264,32.142
1712832000,1712832054,106.035
1712832000,1712831223,101.112
1712832005,1712831544,101.805
1712832005,1712831251,83.111
1712832005,1712831318,68.751
1712832009,1712831254,336.852
1712832009,1712831585,66.903
1712832009,1712831984,350.655
1712832054,1712831915,106.823
1712832054,1712831727,205.421
1712832054,1712832000,106.035
1712842163,1712842196,98.754
1712842163,1712842167,101.346
1712842163,1712842372,188.064
1712842163,1712842247,208.005
1712842164,1712842200,85.918
1712842164,1712842296,93.908
1712842164,1712842240,206.904
1712842164,1712842341,187.013
1712842165,1712842196,187.193
1712842165,1712842184,98.198
1712842167,1712842163,101.346
1712842167,1712842182,99.847
1712842167,1700543426,192.342
1712842167,1712831138,208.907
1712842182,1712842167,99.847
1712842182,1712831144,99.52
1712842182,1712842310,202.814
1712842182,1712842199,209.677
1712842184,1712842296,185.896
1712842184,1712842341,94.832
1712842185,1712842232,98.625
1712842185,1712842199,12.536
1712842185,1712842201,211.327
1712842187,1712842223,105.801
1712842187,6929449050,177.807
1712842187,1895579710,27.886
1712842195,1712842214,69.755
1712842195,1712842283,13.523
1712842195,1712842203,228.418
1712842196,1712842296,98.533
1712842196,1712842163,98.754
1712842196,1712842165,187.193
1712842196,1712842314,208.174
1712842198,1712831646,92.934
1712842198,1712842240,13.736
1712842198,1712842205,209.42
1712842199,1712842182,209.677
1712842199,1712842185,12.536
1712842199,1895579707,100.459
1712842200,6929449050,7.364
1712842200,1712842164,85.918
1712842200,1712842384,186.568
1712842201,1712842219,96.31
1712842201,1712831322,101.731
1712842201,1712842185,211.327
1712842201,1712831154,126.82
1712842203,1712842195,228.418
1712842203,1713191572,103.279
1712842203,1712842228,67.952
1712842204,1712842198,95.067
1712842204,1712842410,12.564
1712842204,1712842287,208.635
1712842205,1712842306,92.673
1712842205,1712842287,96.455
1712842205,1712842198,209.42
1712842205,1712831822,132.434
1712842214,1712842195,69.755
1712842214,1713191576,154.503
1712842214,1713191567,12.946
1712842219,1712842349,102.358
1712842219,1712842201,96.31
1712842219,1712842232,207.875
1712842219,1712831716,135.692
1712842223,1712831478,178.039
1712842223,1713191572,218.158
1712842223,1712842283,90.509
1712842223,1712842187,105.801
1712842228,1713191555,65.044
1712842228,6270810626,10.792
1712842228,1712842203,67.952
1712842232,1712842238,101.014
1712842232,1712831138,13.258
1712842232,1712842219,207.875
1712842238,1895579709,98.832
1712842238,1712842247,13.57
1712842238,1712842349,209.64
1712842240,1712842164,206.904
1712842240,1712842198,13.736
1712842240,1712842410,94.871
1712842247,1712842163,208.005
1712842247,1712842238,13.57
1712842247,1712831138,101.818
1712842278,1700543422,79.54
1712842278,1712842283,328.058
1712842283,1712842195,13.523
1712842283,1712842223,90.509
1712842283,1712842278,328.058
1712842287,1712842205,96.455
1712842287,1712842290,95.294
1712842287,1712842204,208.635
1712842287,1712831369,142.069
1712842290,1712842287,95.294
1712842290,1712842349,99.08
1712842290,1895579709,209.578
1712842290,1712842368,143.163
1712842296,1712842164,93.908
1712842296,1712842196,98.533
1712842296,1712842184,185.896
1712842296,1712842410,208.852
1712842306,3281028220,53.184
1712842306,1712842205,92.673
1712842306,1712831736,124.973
1712842306,1712831646,209.921
1712842310,1712842182,202.814
1712842310,1713218143,7.756
1712842310,1700543426,102.914
1712842314,1712842196,208.174
1712842314,1895579709,12.65
1712842314,1712842247,98.354
1712842341,1712842164,187.013
1712842341,1712842384,84.473
1712842349,1712842290,99.08
1712842349,1712842219,102.358
1712842349,1712842238,209.64
1712842349,1712831070,138.378
1712842368,1712842290,143.163
1712842368,1712831369,99.82
1712842368,9337984254,26.906
1712842372,1712842163,188.064
1712842372,1712842165,99.745
1712842384,1712842200,186.568
1712842384,1700543294,79.391
1712842410,1712842296,208.852
1712842410,1712842204,12.564
1712842410,1712842314,98.064
1713191478,6270810585,48.228
1713191478,1713191529,155.167
1713191478,1684682955,44.693
1713191480,1713191562,107.266
1713191480,1713191532,59.881
1713191480,1713191528,64.272
1713191480,1713191530,159.173
1713191481,1713191532,159.852
1713191481,1713191586,157.152
1713191481,1713191569,58.993
1713191481,1713191530,61.415
1713191482,1713191530,157.623
1713191482,1713191586,61.028
1713191482,1713191489,65.173
1713191482,1713304385,75.56
1713191483,1713191508,44.78
1713191483,1713191575,70.579
1713191483,1713191557,83.946
1713191485,1713191490,40.138
1713191485,1713218133,15.806
1713191485,1713217947,65.881
1713191487,1713191573,159.184
1713191487,1713191535,160.383
1713191487,1712774124,61.503
1713191487,1713191589,58.508
1713191488,1713191514,112.284
1713191488,1713191587,69.713
1713191488,1713191506,74.342
1713191489,1713191578,159.184
1713191489,1713191482,65.173
1713191489,1713304287,28.112
1713191490,1713191485,40.138
1713191490,1713191583,155.319
1713191490,1713191549,56.578
1713191490,1713191570,62.409
1713191500,1713191583,59.544
1713191500,1713191532,62.494
1713191500,1713191570,155.213
1713191500,1713191569,156.925
1713191502,1713191515,154.169
1713191502,1713191568,164.938
1713191502,1713191546,59.393
1713191502,1712774124,62.791
1713191503,3920543770,6.21
1713191503,1713191582,53.038
1713191503,1713304327,76.431
1713191504,1713191514,157.567
1713191504,1713304166,21.236
1713191504,1713191571,62.413
1713191505,1713191570,22.796
1713191505,1713191559,40.02
1713191505,1713191566,25.964
1713191506,1713191551,144.416
1713191506,1713191488,74.342
1713191506,1713191557,51.71
1713191507,1713191576,17.85
1713191507,1713191564,65.611
1713191507,1713191515,160.399
1713191508,1713191483,44.78
1713191508,1713191509,157.229
1713191508,1713191528,59.147
1713191508,1713191579,58.334
1713191509,1713191508,157.229
1713191509,1713191510,159.604
1713191509,1713191578,60.58
1713191509,1713191541,63.851
1713191510,1713191509,159.604
1713191510,1713304287,31.299
1713191510,3920543770,57.797
1713191512,1713191546,136.291
1713191512,1713191580,74.082
1713191512,1713191568,71.047
1713191514,1713191488,112.284
1713191514,1713191504,157.567
1713191514,1713191551,62.665
1713191514,1713191544,60.01
1713191515,1713191581,62.633
1713191515,1713191585,59.486
1713191515,1713191507,160.399
1713191515,1713191502,154.169
1713191527,1713191529,53.837
1713191527,1713191587,66.604
1713191527,1713218029,197.146
1713191528,1713191480,64.272
1713191528,1713191508,59.147
1713191528,1713191575,74.931
1713191528,1713191578,158.733
1713191529,1713191527,53.837
1713191529,1713191544,61.257
1713191529,1713191478,155.167
1713191530,1713191482,157.623
1713191530,1713191481,61.415
1713191530,1713191578,61.461
1713191530,1713191480,159.173
1713191532,1713191559,138.609
1713191532,1713191481,159.852
1713191532,1713191500,62.494
1713191532,1713191480,59.881
1713191535,1713191487,160.383
1713191535,1712774286,60.973
1713191535,1686127862,40.781
1713191538,1713191580,93.373
1713191538,1713191555,31.173
1713191538,1713191546,59.477
1713191541,1713191509,63.851
1713191541,1713191551,58.035
1713191541,3920543770,160.142
1713191541,1713191579,154.406
1713191544,1713191587,82.335
1713191544,1713191571,156.481
1713191544,1713191514,60.01
1713191544,1713191529,61.257
1713191546,1713191581,155.154
1713191546,1713191512,136.291
1713191546,1713191538,59.477
1713191546,1713191502,59.393
1713191549,1713217947,68.802
1713191549,1713191573,155.575
1713191549,1713191564,62.062
1713191549,1713191490,56.578
1713191550,1713191589,161.143
1713191550,1732502266,8.379
1713191550,1713191577,56.694
1713191551,1713191506,144.416
1713191551,1713191582,158.7
1713191551,1713191541,58.035
1713191551,1713191514,62.665
1713191553,5047207958,85.886
1713191553,1722357097,12.657
1713191553,5000984215,80.335
1713191553,1722316271,131.853
1713191553,11705766895,15.065999999999999
1713191555,1713191567,166.376
1713191555,1712842228,65.044
1713191555,1713191538,31.173
1713191557,1713191579,19.766
1713191557,1713191506,51.71
1713191557,1713191483,83.946
1713191559,1713191532,138.609
1713191559,1713191562,71.515
1713191559,1713191505,40.02
1713191562,1713191480,107.266
1713191562,1713191575,70.565
1713191562,1713191559,71.515
1713191564,1713191507,65.611
1713191564,1713191549,62.062
1713191564,1713191585,159.2
1713191564,1700543349,100.83300000000001
1713191566,1713191570,11.748
1713191566,1713191505,25.964
1713191566,1713218133,52.405
1713191567,1712842214,12.946
1713191567,1713191555,166.376
1713191567,1713191581,24.378
1713191568,1713191502,164.938
1713191568,1712774286,62.788
1713191568,1713191512,71.047
