Source,Target,Distancia,Peso_Source,Peso_Target
1700543317.0,1711846561.0,1805.315,1.0,1.0
1700543317.0,1712774117.0,2024.9539999999997,1.0,2.0
1700543317.0,1712842203.0,1940.8949999999998,1.0,1.0
1700543317.0,1713309021.0,3790.071000000001,1.0,1.0
1700543317.0,1719383814.0,3943.2170000000006,1.0,1.0
1700543317.0,1720638931.0,5556.117000000001,1.0,4.0
1700543317.0,1720639041.0,4931.115,1.0,1.0
1700543317.0,1721068672.0,5634.279999999999,1.0,11.0
1700543317.0,1721897516.0,5389.926,1.0,1.0
1700543317.0,1722356998.0,3241.455,1.0,1.0
1700543317.0,1722357024.0,3263.551,1.0,2.0
1700543317.0,1722357030.0,3902.9559999999997,1.0,1.0
1700543317.0,1722357087.0,3816.8709999999996,1.0,1.0
1700543317.0,1723199177.0,3657.7049999999995,1.0,1.0
1700543317.0,3182669297.0,3414.9519999999993,1.0,1.0
1700543317.0,3589901740.0,3895.373,1.0,2.0
1700543317.0,3589971252.0,3602.1159999999995,1.0,1.0
1700543317.0,3648081932.0,3932.6280000000006,1.0,2.0
1700543317.0,3648084762.0,3742.3710000000005,1.0,1.0
1700543317.0,3710970920.0,3277.615,1.0,3.0
1700543317.0,3877613725.0,3775.1080000000006,1.0,1.0
1700543317.0,4285277775.0,3552.6630000000005,1.0,1.0
1700543317.0,6270810586.0,3333.7499999999995,1.0,5.0
1700543317.0,6929449053.0,2520.6690000000003,1.0,1.0
1700543317.0,6945912850.0,4236.716999999999,1.0,1.0
1700543317.0,6948462876.0,4365.424,1.0,2.0
1700543317.0,6948976937.0,4291.508,1.0,4.0
1700543317.0,6950023886.0,4308.568,1.0,1.0
1700543317.0,6950806723.0,2608.5280000000007,1.0,2.0
1700543317.0,6950853769.0,1850.8859999999997,1.0,1.0
1700543317.0,6950857512.0,2635.303,1.0,2.0
1700543317.0,7069614076.0,2204.2509999999997,1.0,1.0
1700543317.0,8518750867.0,2177.0449999999996,1.0,1.0
1700543317.0,8629532349.0,1705.5790000000002,1.0,1.0
1700543317.0,8720034349.0,5420.333,1.0,1.0
1701116404.0,1706580382.0,5071.535000000001,2.0,1.0
1701116404.0,1710105237.0,888.049,2.0,1.0
1701116404.0,1710115604.0,2488.732,2.0,1.0
1701116404.0,1710134589.0,3246.254,2.0,2.0
1701116404.0,1710134592.0,2304.37,2.0,1.0
1701116404.0,1710508913.0,2001.9449999999997,2.0,2.0
1701116404.0,1711780123.0,6495.626000000002,2.0,5.0
1701116404.0,1711846561.0,6132.392000000001,2.0,1.0
1701116404.0,1712774117.0,8933.560999999996,2.0,2.0
1701116404.0,1712842203.0,8868.404,2.0,1.0
1701116404.0,1713309021.0,8660.352,2.0,1.0
1701116404.0,1719383814.0,9365.892999999998,2.0,1.0
1701116404.0,1720638931.0,10978.793,2.0,4.0
1701116404.0,1720639041.0,10997.663000000002,2.0,1.0
1701116404.0,1721068672.0,12680.189999999999,2.0,11.0
1701116404.0,1721897516.0,12435.836,2.0,1.0
1701116404.0,1722356998.0,10287.365000000002,2.0,1.0
1701116404.0,1722357024.0,10309.461000000001,2.0,2.0
1701116404.0,1722357030.0,10948.866000000002,2.0,1.0
1701116404.0,1722357087.0,10862.781000000003,2.0,1.0
1701116404.0,1723199177.0,10585.214,2.0,1.0
1701116404.0,3182669297.0,4162.375,2.0,1.0
1701116404.0,3589901740.0,3640.9780000000005,2.0,2.0
1701116404.0,3589971252.0,3603.292000000001,2.0,1.0
1701116404.0,3648081932.0,3113.2820000000006,2.0,2.0
1701116404.0,3648084762.0,3303.5390000000007,2.0,1.0
1701116404.0,3710970920.0,4099.627000000001,2.0,3.0
1701116404.0,3877613725.0,9197.783999999998,2.0,1.0
1701116404.0,4285277775.0,8587.610999999999,2.0,1.0
1701116404.0,6270810586.0,10242.356999999995,2.0,5.0
1701116404.0,6929449053.0,9448.178,2.0,1.0
1701116404.0,6945912850.0,3272.765,2.0,1.0
1701116404.0,6948462876.0,9400.372,2.0,2.0
1701116404.0,6948976937.0,4112.039999999999,2.0,4.0
1701116404.0,6950023886.0,2881.060000000001,2.0,1.0
1701116404.0,6950806723.0,8031.204,2.0,2.0
1701116404.0,6950853769.0,5564.739,2.0,1.0
1701116404.0,6950857512.0,4411.8589999999995,2.0,2.0
1701116404.0,7069614076.0,7391.2970000000005,2.0,1.0
1701116404.0,8518750867.0,7456.577000000001,2.0,1.0
1701116404.0,8629532349.0,8276.37,2.0,1.0
1701116404.0,8720034349.0,11486.881000000001,2.0,1.0
1706580382.0,1710105237.0,4300.38,1.0,1.0
1706580382.0,1710115604.0,5171.588000000001,1.0,1.0
1706580382.0,1710134589.0,5411.650999999999,1.0,2.0
1706580382.0,1710134592.0,5132.8730000000005,1.0,1.0
1706580382.0,1710508913.0,4830.447999999999,1.0,2.0
1706580382.0,1711780123.0,4006.192999999999,1.0,5.0
1706580382.0,1711846561.0,3882.6639999999993,1.0,1.0
1706580382.0,1712774117.0,5102.731000000002,1.0,2.0
1706580382.0,1712842203.0,5667.391000000001,1.0,1.0
1706580382.0,1713309021.0,3720.533,1.0,1.0
1706580382.0,1719383814.0,4588.01,1.0,1.0
1706580382.0,1720638931.0,6461.559000000002,1.0,4.0
1706580382.0,1720639041.0,6912.000000000002,1.0,1.0
1706580382.0,1721068672.0,9106.606,1.0,11.0
1706580382.0,1721897516.0,8862.252,1.0,1.0
1706580382.0,1722356998.0,6813.084000000001,1.0,1.0
1706580382.0,1722357024.0,6835.18,1.0,2.0
1706580382.0,1722357030.0,7338.582000000002,1.0,1.0
1706580382.0,1722357087.0,7252.497000000002,1.0,1.0
1706580382.0,1723199177.0,7382.831000000002,1.0,1.0
1706580382.0,3182669297.0,3152.847,1.0,1.0
1706580382.0,3589901740.0,1777.286,1.0,2.0
1706580382.0,3589971252.0,2702.5839999999994,1.0,1.0
1706580382.0,3648081932.0,2638.237000000001,1.0,2.0
1706580382.0,3648084762.0,2462.9549999999995,1.0,1.0
1706580382.0,3710970920.0,2252.8379999999997,1.0,3.0
1706580382.0,3877613725.0,4731.590000000001,1.0,1.0
1706580382.0,4285277775.0,3758.302,1.0,1.0
1706580382.0,6270810586.0,6390.934000000002,1.0,5.0
1706580382.0,6929449053.0,6247.165000000001,1.0,1.0
1706580382.0,6945912850.0,3078.140000000001,1.0,1.0
1706580382.0,6948462876.0,4571.062999999999,1.0,2.0
1706580382.0,6948976937.0,3581.6429999999987,1.0,4.0
1706580382.0,6950023886.0,2881.2560000000003,1.0,1.0
1706580382.0,6950806723.0,3565.937000000001,1.0,2.0
1706580382.0,6950853769.0,2981.9669999999996,1.0,1.0
1706580382.0,6950857512.0,2897.2699999999995,1.0,2.0
1706580382.0,7069614076.0,5357.624999999999,1.0,1.0
1706580382.0,8518750867.0,5422.905,1.0,1.0
1706580382.0,8629532349.0,5781.0999999999985,1.0,1.0
1706580382.0,8720034349.0,7401.218000000002,1.0,1.0
1710105237.0,1710115604.0,2312.183,1.0,1.0
1710105237.0,1710134589.0,3021.6340000000005,1.0,2.0
1710105237.0,1710134592.0,2127.821,1.0,1.0
1710105237.0,1710508913.0,1825.3959999999997,1.0,2.0
1710105237.0,1711780123.0,6561.805000000002,1.0,5.0
1710105237.0,1711846561.0,6198.570999999999,1.0,1.0
1710105237.0,1712774117.0,8999.739999999996,1.0,2.0
1710105237.0,1712842203.0,8934.583,1.0,1.0
1710105237.0,1713309021.0,7889.196999999999,1.0,1.0
1710105237.0,1719383814.0,8646.163999999999,1.0,1.0
1710105237.0,1720638931.0,10519.712999999998,1.0,4.0
1710105237.0,1720639041.0,10905.476000000004,1.0,1.0
1710105237.0,1721068672.0,12746.368999999999,1.0,11.0
1710105237.0,1721897516.0,12502.015,1.0,1.0
1710105237.0,1722356998.0,10353.544000000002,1.0,1.0
1710105237.0,1722357024.0,10375.640000000001,1.0,2.0
1710105237.0,1722357030.0,11015.045000000002,1.0,1.0
1710105237.0,1722357087.0,10928.960000000003,1.0,1.0
1710105237.0,1723199177.0,10651.393,1.0,1.0
1710105237.0,3182669297.0,4261.6359999999995,1.0,1.0
1710105237.0,3589901740.0,3700.5370000000007,1.0,2.0
1710105237.0,3589971252.0,3669.471000000001,1.0,1.0
1710105237.0,3648081932.0,3179.4610000000007,1.0,2.0
1710105237.0,3648084762.0,3369.7180000000008,1.0,1.0
1710105237.0,3710970920.0,4165.806000000001,1.0,3.0
1710105237.0,3877613725.0,8789.744,1.0,1.0
1710105237.0,4285277775.0,7816.456000000002,1.0,1.0
1710105237.0,6270810586.0,10308.535999999995,1.0,5.0
1710105237.0,6929449053.0,9514.357,1.0,1.0
1710105237.0,6945912850.0,3372.0259999999994,1.0,1.0
1710105237.0,6948462876.0,8629.217000000002,1.0,2.0
1710105237.0,6948976937.0,4211.300999999998,1.0,4.0
1710105237.0,6950023886.0,2947.239000000001,1.0,1.0
1710105237.0,6950806723.0,7624.091,1.0,2.0
1710105237.0,6950853769.0,5630.918,1.0,1.0
1710105237.0,6950857512.0,4478.038,1.0,2.0
1710105237.0,7069614076.0,7457.476,1.0,1.0
1710105237.0,8518750867.0,7522.756,1.0,1.0
1710105237.0,8629532349.0,8342.549,1.0,1.0
1710105237.0,8720034349.0,11394.694000000003,1.0,1.0
1710115604.0,1710134589.0,761.676,1.0,2.0
1710115604.0,1710134592.0,1169.4029999999998,1.0,1.0
1710115604.0,1710508913.0,486.78700000000003,1.0,2.0
1710115604.0,1711780123.0,8020.339000000002,1.0,5.0
1710115604.0,1711846561.0,7657.104999999999,1.0,1.0
1710115604.0,1712774117.0,9950.962,1.0,2.0
1710115604.0,1712842203.0,10290.440000000002,1.0,1.0
1710115604.0,1713309021.0,8760.405,1.0,1.0
1710115604.0,1719383814.0,9517.371999999996,1.0,1.0
1710115604.0,1720638931.0,11390.920999999995,1.0,4.0
1710115604.0,1720639041.0,11793.360000000002,1.0,1.0
1710115604.0,1721068672.0,13942.782000000005,1.0,11.0
1710115604.0,1721897516.0,13698.428000000005,1.0,1.0
1710115604.0,1722356998.0,11550.745000000006,1.0,1.0
1710115604.0,1722357024.0,11572.841000000006,1.0,2.0
1710115604.0,1722357030.0,12174.758000000003,1.0,1.0
1710115604.0,1722357087.0,12088.673000000004,1.0,1.0
1710115604.0,1723199177.0,12007.250000000002,1.0,1.0
1710115604.0,3182669297.0,5823.0199999999995,1.0,1.0
1710115604.0,3589901740.0,4817.26,1.0,2.0
1710115604.0,3589971252.0,5128.004999999999,1.0,1.0
1710115604.0,3648081932.0,4678.63,1.0,2.0
1710115604.0,3648084762.0,4828.252,1.0,1.0
1710115604.0,3710970920.0,5436.98,1.0,3.0
1710115604.0,3877613725.0,9660.952000000001,1.0,1.0
1710115604.0,4285277775.0,8687.663999999999,1.0,1.0
1710115604.0,6270810586.0,11259.757999999998,1.0,5.0
1710115604.0,6929449053.0,10870.214000000002,1.0,1.0
1710115604.0,6945912850.0,5020.25,1.0,1.0
1710115604.0,6948462876.0,9500.425,1.0,2.0
1710115604.0,6948976937.0,5778.065999999999,1.0,4.0
1710115604.0,6950023886.0,4462.974,1.0,1.0
1710115604.0,6950806723.0,8495.299,1.0,2.0
1710115604.0,6950853769.0,7089.451999999999,1.0,1.0
1710115604.0,6950857512.0,5936.571999999999,1.0,2.0
1710115604.0,7069614076.0,8916.01,1.0,1.0
1710115604.0,8518750867.0,8981.29,1.0,1.0
1710115604.0,8629532349.0,9801.082999999999,1.0,1.0
1710115604.0,8720034349.0,12282.578000000001,1.0,1.0
1710134589.0,1710134592.0,1284.29,2.0,1.0
1710134589.0,1710508913.0,1244.309,2.0,2.0
1710134589.0,1711780123.0,8260.402000000002,2.0,5.0
1710134589.0,1711846561.0,7897.167999999999,2.0,1.0
1710134589.0,1712774117.0,10191.025,2.0,2.0
1710134589.0,1712842203.0,10530.503000000002,2.0,1.0
1710134589.0,1713309021.0,9000.468,2.0,1.0
1710134589.0,1719383814.0,9757.434999999996,2.0,1.0
1710134589.0,1720638931.0,11630.983999999995,2.0,4.0
1710134589.0,1720639041.0,12033.423000000003,2.0,1.0
1710134589.0,1721068672.0,14182.845000000003,2.0,11.0
1710134589.0,1721897516.0,13938.491000000004,2.0,1.0
1710134589.0,1722356998.0,11790.808000000005,2.0,1.0
1710134589.0,1722357024.0,11812.904000000004,2.0,2.0
1710134589.0,1722357030.0,12414.821000000002,2.0,1.0
1710134589.0,1722357087.0,12328.736000000003,2.0,1.0
1710134589.0,1723199177.0,12247.313000000002,2.0,1.0
1710134589.0,3182669297.0,6063.083,2.0,1.0
1710134589.0,3589901740.0,5057.323,2.0,2.0
1710134589.0,3589971252.0,5368.067999999999,2.0,1.0
1710134589.0,3648081932.0,4919.202,2.0,2.0
1710134589.0,3648084762.0,5068.3150000000005,2.0,1.0
1710134589.0,3710970920.0,5677.043000000001,2.0,3.0
1710134589.0,3877613725.0,9901.015000000001,2.0,1.0
1710134589.0,4285277775.0,8927.726999999999,2.0,1.0
1710134589.0,6270810586.0,11499.820999999998,2.0,5.0
1710134589.0,6929449053.0,11110.277000000002,2.0,1.0
1710134589.0,6945912850.0,5260.822,2.0,1.0
1710134589.0,6948462876.0,9740.488,2.0,2.0
1710134589.0,6948976937.0,6018.637999999999,2.0,4.0
1710134589.0,6950023886.0,4703.546,2.0,1.0
1710134589.0,6950806723.0,8735.362000000001,2.0,2.0
1710134589.0,6950853769.0,7329.514999999999,2.0,1.0
1710134589.0,6950857512.0,6176.634999999999,2.0,2.0
1710134589.0,7069614076.0,9156.073,2.0,1.0
1710134589.0,8518750867.0,9221.353000000001,2.0,1.0
1710134589.0,8629532349.0,10041.145999999999,2.0,1.0
1710134589.0,8720034349.0,12522.641000000001,2.0,1.0
1710134592.0,1710508913.0,707.913,1.0,2.0
1710134592.0,1711780123.0,7981.624,1.0,5.0
1710134592.0,1711846561.0,7618.3899999999985,1.0,1.0
1710134592.0,1712774117.0,9912.247,1.0,2.0
1710134592.0,1712842203.0,10251.725000000002,1.0,1.0
1710134592.0,1713309021.0,8721.69,1.0,1.0
1710134592.0,1719383814.0,9478.656999999996,1.0,1.0
1710134592.0,1720638931.0,11352.205999999995,1.0,4.0
1710134592.0,1720639041.0,11754.645000000002,1.0,1.0
1710134592.0,1721068672.0,13904.067000000005,1.0,11.0
1710134592.0,1721897516.0,13659.713000000005,1.0,1.0
1710134592.0,1722356998.0,11512.030000000006,1.0,1.0
1710134592.0,1722357024.0,11534.126000000006,1.0,2.0
1710134592.0,1722357030.0,12136.043000000003,1.0,1.0
1710134592.0,1722357087.0,12049.958000000004,1.0,1.0
1710134592.0,1723199177.0,11968.535000000002,1.0,1.0
1710134592.0,3182669297.0,5776.503999999999,1.0,1.0
1710134592.0,3589901740.0,4778.545,1.0,2.0
1710134592.0,3589971252.0,5089.289999999998,1.0,1.0
1710134592.0,3648081932.0,4628.726,1.0,2.0
1710134592.0,3648084762.0,4789.536999999999,1.0,1.0
1710134592.0,3710970920.0,5398.264999999999,1.0,3.0
1710134592.0,3877613725.0,9622.237000000001,1.0,1.0
1710134592.0,4285277775.0,8648.948999999999,1.0,1.0
1710134592.0,6270810586.0,11221.042999999998,1.0,5.0
1710134592.0,6929449053.0,10831.499000000002,1.0,1.0
1710134592.0,6945912850.0,4970.346,1.0,1.0
1710134592.0,6948462876.0,9461.71,1.0,2.0
1710134592.0,6948976937.0,5728.161999999998,1.0,4.0
1710134592.0,6950023886.0,4413.07,1.0,1.0
1710134592.0,6950806723.0,8456.584,1.0,2.0
1710134592.0,6950853769.0,7050.736999999998,1.0,1.0
1710134592.0,6950857512.0,5897.856999999998,1.0,2.0
1710134592.0,7069614076.0,8877.294999999998,1.0,1.0
1710134592.0,8518750867.0,8942.574999999999,1.0,1.0
1710134592.0,8629532349.0,9762.367999999997,1.0,1.0
1710134592.0,8720034349.0,12243.863000000001,1.0,1.0
1710508913.0,1711780123.0,7679.1990000000005,2.0,5.0
1710508913.0,1711846561.0,7315.964999999997,2.0,1.0
1710508913.0,1712774117.0,9609.821999999998,2.0,2.0
1710508913.0,1712842203.0,9949.300000000001,2.0,1.0
1710508913.0,1713309021.0,8419.265000000001,2.0,1.0
1710508913.0,1719383814.0,9176.231999999996,2.0,1.0
1710508913.0,1720638931.0,11049.780999999995,2.0,4.0
1710508913.0,1720639041.0,11452.220000000005,2.0,1.0
1710508913.0,1721068672.0,13601.642000000002,2.0,11.0
1710508913.0,1721897516.0,13357.288000000002,2.0,1.0
1710508913.0,1722356998.0,11209.605000000003,2.0,1.0
1710508913.0,1722357024.0,11231.701000000003,2.0,2.0
1710508913.0,1722357030.0,11833.618,2.0,1.0
1710508913.0,1722357087.0,11747.533000000001,2.0,1.0
1710508913.0,1723199177.0,11666.11,2.0,1.0
1710508913.0,3182669297.0,5474.079,2.0,1.0
1710508913.0,3589901740.0,4476.120000000001,2.0,2.0
1710508913.0,3589971252.0,4786.864999999998,2.0,1.0
1710508913.0,3648081932.0,4326.3009999999995,2.0,2.0
1710508913.0,3648084762.0,4487.111999999999,2.0,1.0
1710508913.0,3710970920.0,5095.839999999999,2.0,3.0
1710508913.0,3877613725.0,9319.812000000002,2.0,1.0
1710508913.0,4285277775.0,8346.524000000003,2.0,1.0
1710508913.0,6270810586.0,10918.617999999997,2.0,5.0
1710508913.0,6929449053.0,10529.074,2.0,1.0
1710508913.0,6945912850.0,4667.920999999999,2.0,1.0
1710508913.0,6948462876.0,9159.285000000003,2.0,2.0
1710508913.0,6948976937.0,5425.736999999999,2.0,4.0
1710508913.0,6950023886.0,4110.6449999999995,2.0,1.0
1710508913.0,6950806723.0,8154.1590000000015,2.0,2.0
1710508913.0,6950853769.0,6748.311999999998,2.0,1.0
1710508913.0,6950857512.0,5595.431999999998,2.0,2.0
1710508913.0,7069614076.0,8574.869999999999,2.0,1.0
1710508913.0,8518750867.0,8640.15,2.0,1.0
1710508913.0,8629532349.0,9459.942999999997,2.0,1.0
1710508913.0,8720034349.0,11941.438000000004,2.0,1.0
1711780123.0,1711846561.0,741.469,5.0,1.0
1711780123.0,1712774117.0,3021.3439999999996,5.0,2.0
1711780123.0,1712842203.0,2848.294,5.0,1.0
1711780123.0,1713309021.0,4632.235999999999,5.0,1.0
1711780123.0,1719383814.0,4818.686000000002,5.0,1.0
1711780123.0,1720638931.0,6431.586000000002,5.0,4.0
1711780123.0,1720639041.0,5863.218000000001,5.0,1.0
1711780123.0,1721068672.0,6724.158999999999,5.0,11.0
1711780123.0,1721897516.0,6479.805,5.0,1.0
1711780123.0,1722356998.0,4331.334,5.0,1.0
1711780123.0,1722357024.0,4353.429999999999,5.0,2.0
1711780123.0,1722357030.0,4992.835,5.0,1.0
1711780123.0,1722357087.0,4906.75,5.0,1.0
1711780123.0,1723199177.0,4565.104000000001,5.0,1.0
1711780123.0,3182669297.0,2863.4159999999993,5.0,1.0
1711780123.0,3589901740.0,3345.957,5.0,2.0
1711780123.0,3589971252.0,3050.5799999999995,5.0,1.0
1711780123.0,3648081932.0,3382.344,5.0,2.0
1711780123.0,3648084762.0,3192.087,5.0,1.0
1711780123.0,3710970920.0,2728.1989999999996,5.0,3.0
1711780123.0,3877613725.0,4650.577000000002,5.0,1.0
1711780123.0,4285277775.0,4394.828,5.0,1.0
1711780123.0,6270810586.0,4330.139999999999,5.0,5.0
1711780123.0,6929449053.0,3428.068,5.0,1.0
1711780123.0,6945912850.0,3685.180999999999,5.0,1.0
1711780123.0,6948462876.0,5207.589,5.0,2.0
1711780123.0,6948976937.0,3739.9719999999993,5.0,4.0
1711780123.0,6950023886.0,3758.284,5.0,1.0
1711780123.0,6950806723.0,3483.997000000001,5.0,2.0
1711780123.0,6950853769.0,1303.046,5.0,1.0
1711780123.0,6950857512.0,2083.767,5.0,2.0
1711780123.0,7069614076.0,1666.4030000000002,5.0,1.0
1711780123.0,8518750867.0,1731.6830000000002,5.0,1.0
1711780123.0,8629532349.0,2497.692,5.0,1.0
1711780123.0,8720034349.0,6352.436000000001,5.0,1.0
1711846561.0,1712774117.0,3708.47,1.0,2.0
1711846561.0,1712842203.0,3587.9760000000006,1.0,1.0
1711846561.0,1713309021.0,4969.739,1.0,1.0
1711846561.0,1719383814.0,5312.735000000004,1.0,1.0
1711846561.0,1720638931.0,6925.635000000004,1.0,4.0
1711846561.0,1720639041.0,6460.235000000001,1.0,1.0
1711846561.0,1721068672.0,7439.594999999999,1.0,11.0
1711846561.0,1721897516.0,7195.241000000001,1.0,1.0
1711846561.0,1722356998.0,5046.7699999999995,1.0,1.0
1711846561.0,1722357024.0,5068.865999999999,1.0,2.0
1711846561.0,1722357030.0,5708.271,1.0,1.0
1711846561.0,1722357087.0,5622.186,1.0,1.0
1711846561.0,1723199177.0,5052.722,1.0,1.0
1711846561.0,3182669297.0,2170.7989999999995,1.0,1.0
1711846561.0,3589901740.0,2987.549,1.0,2.0
1711846561.0,3589971252.0,2531.6910000000007,1.0,1.0
1711846561.0,3648081932.0,3019.1099999999997,1.0,2.0
1711846561.0,3648084762.0,2828.8529999999996,1.0,1.0
1711846561.0,3710970920.0,2369.7909999999997,1.0,3.0
1711846561.0,3877613725.0,5144.626000000004,1.0,1.0
1711846561.0,4285277775.0,4732.331000000002,1.0,1.0
1711846561.0,6270810586.0,5017.266000000001,1.0,5.0
1711846561.0,6929449053.0,3924.0969999999998,1.0,1.0
1711846561.0,6945912850.0,3237.2420000000006,1.0,1.0
1711846561.0,6948462876.0,5545.0920000000015,1.0,2.0
1711846561.0,6948976937.0,3114.2900000000004,1.0,4.0
1711846561.0,6950023886.0,3395.0499999999997,1.0,1.0
1711846561.0,6950806723.0,3978.046000000001,1.0,2.0
1711846561.0,6950853769.0,1082.323,1.0,1.0
1711846561.0,6950857512.0,1725.359,1.0,2.0
1711846561.0,7069614076.0,1474.961,1.0,1.0
1711846561.0,8518750867.0,1540.241,1.0,1.0
1711846561.0,8629532349.0,2360.0339999999997,1.0,1.0
1711846561.0,8720034349.0,6949.453,1.0,1.0
1712774117.0,1712842203.0,913.595,2.0,1.0
1712774117.0,1713309021.0,2288.629,2.0,1.0
1712774117.0,1719383814.0,2159.5170000000003,2.0,1.0
1712774117.0,1720638931.0,3553.1170000000006,2.0,4.0
1712774117.0,1720639041.0,2926.788,2.0,1.0
1712774117.0,1721068672.0,4103.61,2.0,11.0
1712774117.0,1721897516.0,3859.256,2.0,1.0
1712774117.0,1722356998.0,1724.752,2.0,1.0
1712774117.0,1722357024.0,1746.848,2.0,2.0
1712774117.0,1722357030.0,2335.586,2.0,1.0
1712774117.0,1722357087.0,2249.5009999999997,2.0,1.0
1712774117.0,1723199177.0,2284.4809999999998,2.0,1.0
1712774117.0,3182669297.0,5318.107,2.0,1.0
1712774117.0,3589901740.0,5648.285999999998,2.0,2.0
1712774117.0,3589971252.0,5505.271,2.0,1.0
1712774117.0,3648081932.0,5820.278999999998,2.0,2.0
1712774117.0,3648084762.0,5630.021999999998,2.0,1.0
1712774117.0,3710970920.0,5026.145999999999,2.0,3.0
1712774117.0,3877613725.0,1991.4080000000001,2.0,1.0
1712774117.0,4285277775.0,1968.8909999999998,2.0,1.0
1712774117.0,6270810586.0,1308.796,2.0,5.0
1712774117.0,6929449053.0,1212.6889999999999,2.0,1.0
1712774117.0,6945912850.0,6139.871999999999,2.0,1.0
1712774117.0,6948462876.0,2781.652,2.0,2.0
1712774117.0,6948976937.0,6194.6630000000005,2.0,4.0
1712774117.0,6950023886.0,6196.218999999997,2.0,1.0
1712774117.0,6950806723.0,1589.708,2.0,2.0
1712774117.0,6950853769.0,3548.803,2.0,1.0
1712774117.0,6950857512.0,4538.4580000000005,2.0,2.0
1712774117.0,7069614076.0,3633.733,2.0,1.0
1712774117.0,8518750867.0,3585.1890000000003,2.0,1.0
1712774117.0,8629532349.0,2748.6600000000003,2.0,1.0
1712774117.0,8720034349.0,3416.006,2.0,1.0
1712842203.0,1713309021.0,3038.409,1.0,1.0
1712842203.0,1719383814.0,2901.2609999999995,1.0,1.0
1712842203.0,1720638931.0,4270.984,1.0,4.0
1712842203.0,1720639041.0,3644.6549999999997,1.0,1.0
1712842203.0,1721068672.0,4047.325999999999,1.0,11.0
1712842203.0,1721897516.0,3802.9719999999993,1.0,1.0
1712842203.0,1722356998.0,1906.8840000000005,1.0,1.0
1712842203.0,1722357024.0,1927.5260000000003,1.0,2.0
1712842203.0,1722357030.0,2533.382000000001,1.0,1.0
1712842203.0,1722357087.0,2447.297000000001,1.0,1.0
1712842203.0,1723199177.0,1780.1419999999998,1.0,1.0
1712842203.0,3182669297.0,5237.446,1.0,1.0
1712842203.0,3589901740.0,5717.866999999999,1.0,2.0
1712842203.0,3589971252.0,5424.61,1.0,1.0
1712842203.0,3648081932.0,5755.121999999999,1.0,2.0
1712842203.0,3648084762.0,5564.865,1.0,1.0
1712842203.0,3710970920.0,5100.1089999999995,1.0,3.0
1712842203.0,3877613725.0,2733.1519999999996,1.0,1.0
1712842203.0,4285277775.0,2718.6710000000003,1.0,1.0
1712842203.0,6270810586.0,2026.6629999999998,1.0,5.0
1712842203.0,6929449053.0,643.106,1.0,1.0
1712842203.0,6945912850.0,6059.210999999999,1.0,1.0
1712842203.0,6948462876.0,3531.4320000000002,1.0,2.0
1712842203.0,6948976937.0,6114.002,1.0,4.0
1712842203.0,6950023886.0,6131.061999999999,1.0,1.0
1712842203.0,6950806723.0,2498.9220000000005,1.0,2.0
1712842203.0,6950853769.0,3673.3800000000006,1.0,1.0
1712842203.0,6950857512.0,4457.7970000000005,1.0,2.0
1712842203.0,7069614076.0,2909.7419999999997,1.0,1.0
1712842203.0,8518750867.0,2861.198,1.0,1.0
1712842203.0,8629532349.0,2024.6689999999999,1.0,1.0
1712842203.0,8720034349.0,4133.873,1.0,1.0
1713309021.0,1719383814.0,1278.769,1.0,1.0
1713309021.0,1720638931.0,3152.3180000000007,1.0,4.0
1713309021.0,1720639041.0,3739.6279999999997,1.0,1.0
1713309021.0,1721068672.0,5934.233999999998,1.0,11.0
1713309021.0,1721897516.0,5689.879999999999,1.0,1.0
1713309021.0,1722356998.0,3640.829000000001,1.0,1.0
1713309021.0,1722357024.0,3662.925000000001,1.0,2.0
1713309021.0,1722357030.0,4166.209999999999,1.0,1.0
1713309021.0,1722357087.0,4080.124999999999,1.0,1.0
1713309021.0,1723199177.0,4213.998,1.0,1.0
1713309021.0,3182669297.0,5792.865999999999,1.0,1.0
1713309021.0,3589901740.0,5225.624,1.0,2.0
1713309021.0,3589971252.0,5759.32,1.0,1.0
1713309021.0,3648081932.0,5909.614999999998,1.0,2.0
1713309021.0,3648084762.0,5719.357999999998,1.0,1.0
1713309021.0,3710970920.0,4923.269999999999,1.0,3.0
1713309021.0,3877613725.0,1444.4189999999999,1.0,1.0
1713309021.0,4285277775.0,319.738,1.0,1.0
1713309021.0,6270810586.0,3218.562,1.0,5.0
1713309021.0,6929449053.0,3326.9190000000003,1.0,1.0
1713309021.0,6945912850.0,6333.531999999998,1.0,1.0
1713309021.0,6948462876.0,1029.231,1.0,2.0
1713309021.0,6948976937.0,6576.699,1.0,4.0
1713309021.0,6950023886.0,6159.376999999999,1.0,1.0
1713309021.0,6950806723.0,1390.5659999999998,1.0,2.0
1713309021.0,6950853769.0,4212.235,1.0,1.0
1713309021.0,6950857512.0,5394.511999999999,1.0,2.0
1713309021.0,7069614076.0,5747.962999999999,1.0,1.0
1713309021.0,8518750867.0,5699.418999999999,1.0,1.0
1713309021.0,8629532349.0,4862.889999999999,1.0,1.0
1713309021.0,8720034349.0,4228.8460000000005,1.0,1.0
1719383814.0,1720638931.0,1949.1179999999995,1.0,4.0
1719383814.0,1720639041.0,2530.02,1.0,1.0
1719383814.0,1721068672.0,4724.625999999998,1.0,11.0
1719383814.0,1721897516.0,4480.272,1.0,1.0
1719383814.0,1722356998.0,2435.463,1.0,1.0
